STOP_FRISK_TIME;YEAR2;MONTH2;DAY2;STOP_WAS_INITIATED;LOCATION_IN_OUT_CODE;JURISDICTION_DESCRIPTION;OBSERVED_DURATION_MINUTES;SUSPECTED_CRIME_DESCRIPTION;SUSPECT_ARRESTED_FLAG;OFFICER_IN_UNIFORM_FLAG;FRISKED_FLAG;SEARCHED_FLAG;OTHER_CONTRABAND_FLAG;BACKROUND_CIRCUMSTANCES_VIOLENT_CRIME_FLAG;BACKROUND_CIRCUMSTANCES_SUSPECT_KNOWN_TO_CARRY_WEAPON_FLAG;SUSPECTS_ACTIONS_CASING_FLAG;SUSPECTS_ACTIONS_CONCEALED_POSSESSION_WEAPON_FLAG;SUSPECTS_ACTIONS_DECRIPTION_FLAG;SUSPECTS_ACTIONS_DRUG_TRANSACTIONS_FLAG;SUSPECTS_ACTIONS_IDENTIFY_CRIME_PATTERN_FLAG;SUSPECTS_ACTIONS_LOOKOUT_FLAG;SUSPECTS_ACTIONS_OTHER_FLAG;SUSPECTS_ACTIONS_PROXIMITY_TO_SCENE_FLAG;DEMEANOR_OF_PERSON_STOPPED;SUSPECT_REPORTED_AGE;SUSPECT_SEX;SUSPECT_RACE_DESCRIPTION;SUSPECT_HEIGHT;SUSPECT_WEIGHT;SUSPECT_BODY_BUILD_TYPE;STOP_LOCATION_PRECINCT;STOP_LOCATION_X;STOP_LOCATION_Y;WEAPON_FOUND_FLAG
7:30:00 PM;2017;April;Tuesday;Based on C/W on Scene;O;PSB;1;ROBBERY;N;N;Y;N;N;Y;NA;NA;NA;Y;NA;NA;NA;NA;NA;ROBBERY;16;MALE;BLACK;5.1;140;THN;103;1040821;193655;N
7:30:00 PM;2017;August;Monday;Based on Radio Run;NA;PSB;0;CRIMINAL TRESPASS;N;Y;Y;Y;N;NA;NA;NA;NA;NA;NA;NA;NA;Y;NA;CRIMINAL TRESPASS;53;MALE;BLACK;6.1;175;THN;105;1047988;181344;N
7:30:00 PM;2017;January;Friday;Based on Self Initiated;O;PSB;3;BURGLARY;N;N;Y;N;N;Y;NA;Y;NA;NA;NA;Y;Y;NA;NA;CALM;31;MALE;NA;5.8;170;MED;106;1035504;186438;N
7:30:00 PM;2017;January;Friday;Based on Self Initiated;O;PSB;3;BURGLARY;N;N;Y;N;N;Y;NA;Y;NA;NA;NA;Y;Y;NA;NA;CALM;34;MALE;NA;6.1;185;MED;106;1035504;186438;N
7:30:00 PM;2017;March;Friday;Based on Radio Run;O;PSB;1;ROBBERY;N;N;Y;N;N;Y;NA;NA;NA;NA;NA;NA;NA;NA;Y;ROBBERY;15;MALE;WHITE HISPANIC;5.1;150;THN;106;1024442;184738;N
7:30:00 PM;2017;March;Friday;Based on Radio Run;O;PSB;1;ROBBERY;N;N;Y;N;N;Y;NA;NA;NA;NA;NA;NA;NA;NA;Y;ROBBERY;15;MALE;WHITE HISPANIC;6.1;160;THN;106;1024442;184738;N
7:30:00 PM;2017;March;Friday;Based on Radio Run;O;PSB;1;ROBBERY;N;N;Y;N;N;Y;NA;NA;NA;NA;NA;NA;NA;NA;Y;ROBBERY;17;MALE;WHITE HISPANIC;6;160;THN;106;1024442;184738;N
7:30:00 PM;2017;March;Wednesday;Based on Self Initiated;O;PSB;5;CPW;N;N;Y;N;N;NA;Y;NA;Y;NA;NA;NA;NA;NA;NA;CPW;18;MALE;BLACK HISPANIC;5.1;140;THN;106;1031317;178254;N
7:30:00 PM;2017;March;Wednesday;Based on Self Initiated;O;PSB;5;CPW;N;N;Y;N;N;NA;Y;NA;Y;NA;NA;NA;NA;NA;NA;CPW;24;MALE;WHITE HISPANIC;5.9;180;MED;106;1031317;178254;N
7:30:00 PM;2017;October;Thursday;Based on Radio Run;NA;PSB;1;BURGLARY;N;Y;Y;N;N;NA;NA;NA;NA;Y;NA;NA;NA;NA;NA;CALM;25;MALE;ASIAN/PAC.ISL;6.1;200;MED;107;1038414;202453;N
7:30:00 PM;2017;August;Saturday;Based on Self Initiated;O;Housing;2;CPW;N;N;Y;N;N;NA;NA;NA;Y;NA;NA;NA;NA;NA;NA;CPW;29;MALE;WHITE HISPANIC;5.1;180;MED;114;1009459;214094;N
7:30:00 PM;2017;April;Friday;Based on Radio Run;O;PSB;5;ASSAULT;N;Y;N;N;N;NA;NA;NA;NA;Y;NA;NA;NA;NA;NA;ASSAULT;NA;MALE;BLACK;NA;NA;THN;120;959571;174886;N
7:30:00 PM;2017;April;Saturday;Based on Self Initiated;O;Housing;1;CPW;Y;N;Y;Y;N;NA;NA;NA;Y;NA;NA;NA;NA;Y;NA;NOT COMPLIANT;19;MALE;BLACK;5.6;160;MED;121;938872;168938;Y
7:30:00 PM;2017;March;Wednesday;Based on C/W on Scene;NA;PSB;15;PETIT LARCENY;Y;Y;N;N;N;NA;NA;NA;NA;Y;NA;NA;NA;NA;NA;PETIT LARCENY;39;FEMALE;WHITE;5.1;190;MED;123;932213;134413;N
7:29:00 PM;2017;August;Sunday;Based on Radio Run;O;PSB;2;ASSAULT;N;Y;Y;N;N;Y;NA;NA;NA;Y;NA;NA;NA;NA;NA;NERVOUS;30;MALE;BLACK;6.1;220;HEA;5;986219;201582;N
7:29:00 PM;2017;June;Sunday;Based on Radio Run;NA;PSB;1;ROBBERY;N;Y;Y;Y;N;NA;Y;Y;NA;Y;NA;NA;NA;NA;NA;ROBBERY;16;MALE;BLACK;5.7;150;THN;47;1021592;258067;N
7:29:00 PM;2017;January;Wednesday;Based on Self Initiated;I;Housing;1;CRIMINAL TRESPASS;Y;Y;N;Y;N;NA;NA;NA;NA;NA;NA;NA;Y;Y;NA;NERVOUS;49;FEMALE;WHITE HISPANIC;5.3;150;MED;60;987055;148794;N
7:29:00 PM;2017;July;Wednesday;Based on Radio Run;O;PSB;1;PETIT LARCENY;N;Y;Y;N;N;NA;NA;NA;NA;Y;NA;NA;NA;Y;Y;PETIT LARCENY;23;MALE;BLACK;NA;180;THN;84;986773;189235;N
7:28:00 PM;2017;November;Monday;Based on Radio Run;O;PSB;1;ROBBERY;N;N;Y;N;N;Y;NA;NA;NA;Y;NA;NA;NA;NA;Y;ROBBERY;24;MALE;BLACK;5.8;150;THN;18;1010160;241632;N
7:28:00 PM;2017;May;Saturday;Based on Radio Run;O;PSB;1;ROBBERY;N;Y;Y;N;N;Y;NA;NA;NA;Y;NA;NA;NA;NA;NA;ROBBERY;32;MALE;BLACK;6;165;THN;33;999348;242867;N
7:28:00 PM;2017;February;Thursday;Based on Radio Run;NA;PSB;1;CPW;N;Y;Y;N;N;NA;NA;NA;NA;Y;NA;NA;NA;NA;Y;CPW;42;MALE;WHITE HISPANIC;5.8;350;HEA;40;1007095;233235;N
7:28:00 PM;2017;December;Wednesday;Based on Radio Run;NA;PSB;2;ROBBERY;N;Y;Y;N;N;Y;NA;NA;NA;Y;NA;NA;NA;NA;Y;ROBBERY;24;MALE;BLACK;5.8;250;MED;46;1008702;249016;N
7:28:00 PM;2017;February;Thursday;Based on Self Initiated;I;Housing;1;CRIMINAL TRESPASS;Y;Y;Y;Y;N;NA;NA;NA;NA;NA;NA;NA;NA;Y;NA;CRIMINAL TRESPASS;19;MALE;BLACK;5.11;185;MED;79;1000102;193706;N
7:28:00 PM;2017;April;Thursday;Based on Radio Run;NA;PSB;1;ROBBERY;N;Y;N;N;N;NA;NA;NA;NA;Y;NA;NA;NA;NA;Y;ROBBERY;15;MALE;BLACK;5.6;160;THN;120;952399;167316;N
7:28:00 PM;2017;April;Thursday;Based on Radio Run;O;PSB;1;ROBBERY;N;Y;N;N;N;NA;NA;NA;NA;Y;NA;NA;NA;NA;Y;ROBBERY;15;MALE;BLACK;5.5;150;THN;120;952399;167316;N
7:28:00 PM;2017;April;Thursday;Based on Radio Run;NA;PSB;1;ROBBERY;N;Y;N;N;N;NA;NA;NA;NA;Y;NA;NA;NA;NA;Y;ROBBERY;15;MALE;BLACK;5.6;160;THN;120;952399;167316;N
7:27:00 PM;2017;September;Monday;Based on Radio Run;O;PSB;1;BURGLARY;N;Y;N;N;N;NA;NA;NA;NA;Y;NA;NA;NA;NA;NA;RELAXED;25;MALE;WHITE HISPANIC;5.9;150;THN;40;1007921;232776;N
7:27:00 PM;2017;September;Friday;Based on Radio Run;O;PSB;1;CPW;N;Y;Y;N;N;NA;NA;NA;NA;Y;NA;NA;NA;NA;NA;CPW;22;MALE;WHITE HISPANIC;5.8;160;MED;46;1012900;252979;N
7:27:00 PM;2017;March;Tuesday;Based on Radio Run;O;PSB;1;MAKING GRAFFITI;N;N;N;N;N;NA;NA;NA;NA;Y;NA;NA;NA;NA;Y;MAKING GRAFFITI;17;FEMALE;WHITE;5.5;130;MED;49;1025412;248481;N
7:27:00 PM;2017;March;Tuesday;Based on Radio Run;O;PSB;1;MAKING GRAFFITI;N;N;N;Y;N;NA;NA;NA;NA;Y;NA;NA;NA;NA;Y;MAKING GRAFFITI;17;MALE;BLACK;6.2;176;MED;49;1025412;248481;N
7:27:00 PM;2017;March;Tuesday;Based on Radio Run;O;PSB;1;MAKING GRAFFITI;N;N;N;Y;N;NA;NA;NA;NA;Y;NA;NA;NA;NA;Y;MAKING GRAFFITI;18;MALE;BLACK;5.11;165;MED;49;1025412;248481;N
7:27:00 PM;2017;December;Saturday;Based on Radio Run;O;PSB;1;CPW;N;Y;Y;N;N;NA;NA;NA;NA;NA;NA;NA;NA;Y;NA;CPW;37;MALE;BLACK;NA;190;MED;67;1000020;174404;N
7:27:00 PM;2017;July;Thursday;Based on Radio Run;O;PSB;5;GRAND LARCENY;N;Y;N;N;N;NA;NA;NA;NA;Y;NA;NA;NA;NA;Y;GRAND LARCENY;33;MALE;BLACK;5.8;140;THN;84;989387;190637;N
7:27:00 PM;2017;July;Thursday;Based on Radio Run;O;PSB;5;GRAND LARCENY;N;Y;N;N;N;NA;NA;NA;NA;Y;NA;NA;NA;NA;NA;GRAND LARCENY;33;MALE;BLACK;5.8;140;THN;84;989387;190637;N
7:27:00 PM;2017;November;Wednesday;Based on Radio Run;I;PSB;1;BURGLARY;N;Y;N;N;N;NA;NA;NA;NA;Y;NA;NA;NA;Y;Y;CALM;17;MALE;BLACK;6.5;257;U;101;1054926;158763;N
7:26:00 PM;2017;August;Friday;Based on Self Initiated;O;Housing;0;ROBBERY;Y;N;Y;Y;N;Y;NA;NA;NA;Y;NA;NA;NA;NA;Y;ROBBERY;15;MALE;BLACK HISPANIC;5.8;145;THN;9;990559;202328;Y
7:26:00 PM;2017;February;Monday;Based on Radio Run;S;Transit;1;BURGLARY;Y;Y;N;N;Y;NA;NA;NA;NA;Y;NA;NA;NA;NA;NA;RELIEVED;41;MALE;WHITE;5.1;190;(nu;19;995369;221138;N
7:26:00 PM;2017;May;Monday;Based on Radio Run;O;PSB;1;ROBBERY;Y;Y;Y;N;N;Y;NA;NA;NA;Y;NA;NA;NA;NA;Y;ROBBERY;14;MALE;BLACK;5.9;120;THN;67;997625;176668;N
7:25:00 PM;2017;September;Saturday;Based on Radio Run;NA;PSB;2;ASSAULT;Y;Y;N;N;N;NA;NA;NA;NA;Y;NA;NA;NA;NA;Y;ERRATIC;25;MALE;WHITE;NA;180;MED;5;985930;201811;N
7:25:00 PM;2017;March;Saturday;Based on Radio Run;NA;PSB;2;PETIT LARCENY;N;Y;N;N;N;NA;NA;NA;NA;Y;NA;NA;NA;NA;NA;PETIT LARCENY;19;MALE;BLACK;5.1;130;THN;19;996576;219260;N
7:25:00 PM;2017;June;Thursday;Based on Self Initiated;NA;PSB;5;ROBBERY;Y;N;Y;Y;N;Y;NA;NA;NA;Y;NA;NA;NA;Y;NA;ROBBERY;24;MALE;BLACK;5.9;200;MED;19;997838;224540;N
7:25:00 PM;2017;November;Saturday;Based on Radio Run;NA;Transit;2;ROBBERY;Y;Y;Y;N;N;Y;NA;NA;NA;Y;NA;NA;NA;NA;NA;ROBBERY;40;MALE;BLACK;6.1;210;HEA;23;999770;229081;N
7:25:00 PM;2017;March;Wednesday;Based on Radio Run;O;PSB;2;ASSAULT;N;N;Y;N;N;Y;NA;NA;NA;Y;NA;NA;NA;NA;Y;IRATE;54;MALE;BLACK;6.2;175;MED;30;998925;238796;N
7:25:00 PM;2017;November;Tuesday;Based on Self Initiated;I;Housing;2;CRIMINAL TRESPASS;Y;Y;N;Y;N;NA;NA;Y;NA;NA;Y;NA;NA;Y;NA;NORMAL;31;MALE;BLACK HISPANIC;5.9;180;MED;32;999871;238239;N
7:25:00 PM;2017;January;Wednesday;Based on Self Initiated;I;Housing;1;CRIMINAL TRESPASS;Y;Y;N;Y;N;NA;NA;NA;NA;NA;NA;NA;NA;Y;NA;CRIMINAL TRESPASS;29;MALE;WHITE HISPANIC;5.1;160;THN;40;1009519;236589;N
7:25:00 PM;2017;January;Wednesday;Based on Self Initiated;I;Housing;1;CRIMINAL TRESPASS;Y;Y;N;Y;N;NA;NA;NA;NA;NA;NA;NA;NA;Y;NA;CRIMINAL TRESPASS;23;FEMALE;WHITE HISPANIC;5.2;210;HEA;40;1009519;236589;N
7:25:00 PM;2017;February;Tuesday;Based on Radio Run;O;Housing;0;BURGLARY;N;Y;N;N;N;NA;NA;NA;NA;Y;NA;NA;NA;NA;Y;BURGLARY;30;MALE;NA;5.4;130;THN;40;1005133;235287;N
7:25:00 PM;2017;April;Tuesday;Based on Radio Run;I;Housing;1;CRIMINAL POSSESSION OF MARIHUANA;N;Y;Y;N;N;NA;NA;NA;NA;Y;Y;NA;NA;NA;NA;NORMAL;15;FEMALE;BLACK;5.5;130;THN;40;1005507;233907;N
7:25:00 PM;2017;April;Tuesday;Based on Radio Run;I;Housing;1;CRIMINAL POSSESSION OF MARIHUANA;N;Y;Y;N;N;NA;NA;NA;NA;NA;NA;NA;NA;Y;NA;NORMAL;16;FEMALE;BLACK;5.3;120;THN;40;1005507;233907;N
7:25:00 PM;2017;April;Thursday;Based on Radio Run;I;PSB;5;ASSAULT;N;Y;Y;N;N;Y;NA;NA;NA;NA;NA;NA;NA;Y;NA;ASSAULT;15;MALE;WHITE;5.7;115;THN;45;1035060;242230;N
7:25:00 PM;2017;February;Friday;Based on C/W on Scene;I;PSB;2;CRIMINAL SALE OF MARIHUANA;Y;N;Y;Y;Y;NA;NA;NA;NA;NA;NA;NA;NA;Y;NA;CRIMINAL SALE OF MARIHUANA;25;MALE;BLACK;5.1;160;MED;46;1010750;248569;N
7:25:00 PM;2017;April;Wednesday;Based on Radio Run;O;PSB;1;ASSAULT;N;N;N;N;N;NA;NA;NA;NA;Y;NA;NA;NA;Y;Y;CALM AND UNDERSTANDING;41;MALE;WHITE HISPANIC;6;160;MED;46;1010130;250235;N
7:25:00 PM;2017;August;Tuesday;Based on Radio Run;NA;PSB;5;CPW;N;Y;Y;N;N;Y;NA;NA;Y;Y;NA;NA;NA;NA;Y;NERVOUS;NA;MALE;BLACK;5.7;150;THN;48;1014431;250474;N
7:25:00 PM;2017;May;Monday;Based on C/W on Scene;I;PSB;0;ASSAULT;N;Y;Y;N;N;Y;NA;NA;NA;Y;NA;NA;NA;NA;Y;CALM;NA;MALE;BLACK;6;180;THN;52;1012322;254825;N
7:25:00 PM;2017;February;Tuesday;Based on Self Initiated;O;PSB;1;CPW;Y;Y;Y;Y;N;NA;NA;NA;Y;NA;NA;NA;NA;NA;NA;CPW;24;MALE;BLACK;5.8;200;HEA;69;1011017;174738;Y
7:25:00 PM;2017;March;Wednesday;Based on Self Initiated;NA;PSB;1925;ASSAULT;N;Y;N;N;N;NA;NA;NA;NA;NA;NA;Y;NA;NA;NA;ASSAULT;26;MALE;BLACK;5.11;200;MED;79;1000084;192888;N
7:25:00 PM;2017;April;Tuesday;Based on Self Initiated;I;Housing;10;CRIMINAL TRESPASS;Y;N;N;N;N;NA;NA;NA;NA;NA;NA;NA;NA;Y;NA;CRIMINAL TRESPASS;50;MALE;WHITE HISPANIC;5.5;150;THN;94;1001030;201212;N
7:25:00 PM;2017;August;Friday;Based on Radio Run;NA;PSB;1;ROBBERY;N;Y;Y;Y;N;Y;NA;NA;NA;NA;NA;NA;NA;NA;Y;SCARED;16;MALE;WHITE HISPANIC;5.9;200;MED;110;1020128;210082;N
7:25:00 PM;2017;August;Friday;Based on C/W on Scene;O;PSB;1;ROBBERY;N;Y;Y;Y;N;Y;NA;NA;NA;Y;NA;NA;NA;Y;Y;SCARED;21;MALE;BLACK;6.1;145;THN;110;1020128;210082;N
7:25:00 PM;2017;August;Thursday;Based on Self Initiated;O;PSB;20;CPW;N;N;Y;Y;N;Y;NA;NA;Y;NA;NA;NA;NA;NA;NA;CPW;38;MALE;BLACK;5.1;190;MED;113;1041209;187854;N
7:25:00 PM;2017;April;Monday;Based on Radio Run;O;PSB;1;CRIMINAL MISCHIEF;N;Y;Y;Y;N;NA;NA;NA;NA;NA;NA;NA;NA;Y;NA;CRIMINAL MISCHIEF;15;MALE;BLACK;5.9;120;THN;114;1008156;218174;N
7:25:00 PM;2017;April;Monday;Based on Radio Run;NA;PSB;1;CRIMINAL MISCHIEF;N;Y;N;N;N;NA;NA;NA;NA;NA;NA;NA;NA;Y;NA;CRIMINAL MISCHIEF;14;MALE;NA;5.1;180;MED;114;1008156;218174;N
7:25:00 PM;2017;April;Monday;Based on Radio Run;NA;PSB;1;CRIMINAL MISCHIEF;N;Y;N;N;N;NA;NA;NA;NA;NA;NA;NA;NA;Y;NA;CRIMINAL MISCHIEF;14;MALE;NA;5.5;115;THN;114;1008156;218174;N
7:25:00 PM;2017;February;Wednesday;Based on Self Initiated;O;PSB;1;CRIMINAL TRESPASS;Y;N;N;N;N;NA;NA;NA;NA;NA;NA;NA;NA;Y;NA;CRIMINAL TRESPASS;18;MALE;WHITE HISPANIC;5.5;134;THN;115;1017939;213882;N
7:24:00 PM;2017;January;Monday;Based on C/W on Scene;I;PSB;1;MENACING;N;Y;N;N;N;NA;NA;Y;NA;Y;NA;NA;NA;NA;NA;MENACING;57;MALE;BLACK;6.3;230;MED;67;998182;173881;N
7:24:00 PM;2017;July;Wednesday;Based on Radio Run;O;PSB;1;CPW;N;Y;N;N;N;NA;NA;NA;NA;Y;NA;NA;NA;NA;Y;CPW;NA;MALE;BLACK;5.7;135;THN;110;1020689;208036;N
7:23:00 PM;2017;April;Tuesday;Based on Self Initiated;NA;Housing;1;CRIMINAL TRESPASS;Y;Y;Y;Y;N;NA;NA;NA;NA;NA;NA;NA;NA;Y;NA;CRIMINAL TRESPASS;41;NA;NA;5.6;190;HEA;23;999574;230373;N
7:23:00 PM;2017;September;Saturday;Based on Radio Run;I;PSB;15;CPW;Y;Y;Y;N;N;NA;NA;NA;Y;Y;NA;NA;NA;NA;Y;CPW;33;MALE;BLACK;5.9;165;MED;42;1010760;242066;Y
7:23:00 PM;2017;July;Saturday;Based on C/W on Scene;O;PSB;1;ASSAULT;N;Y;Y;N;N;Y;NA;NA;NA;Y;NA;NA;NA;NA;Y;NORMAL;53;MALE;BLACK HISPANIC;5.1;200;HEA;44;1005534;246201;N
7:23:00 PM;2017;July;Saturday;Based on C/W on Scene;O;PSB;1;ASSAULT;N;Y;Y;N;N;Y;NA;NA;NA;Y;NA;NA;NA;NA;Y;NORMAL;53;MALE;BLACK HISPANIC;5.1;200;HEA;44;1005534;246201;N
7:23:00 PM;2017;April;Sunday;Based on Self Initiated;NA;PSB;1;CRIMINAL SALE OF MARIHUANA;N;Y;Y;Y;N;NA;NA;NA;NA;NA;Y;NA;NA;NA;NA;CRIMINAL SALE OF MARIHUANA;36;MALE;WHITE HISPANIC;5.1;180;MED;105;1053929;186947;N
7:22:00 PM;2017;March;Thursday;Based on Radio Run;O;PSB;2;ROBBERY;N;Y;Y;N;N;Y;NA;NA;NA;Y;NA;NA;NA;NA;NA;ROBBERY;NA;MALE;WHITE HISPANIC;5.7;160;THN;34;1004908;255083;N
7:22:00 PM;2017;October;Saturday;Based on Self Initiated;NA;PSB;1;PETIT LARCENY;N;N;N;N;N;NA;NA;NA;NA;NA;NA;NA;NA;Y;NA;PETIT LARCENY;40;MALE;WHITE;5.1;170;THN;94;1001568;201401;Y
7:21:00 PM;2017;July;Monday;Based on C/W on Scene;O;PSB;2;ASSAULT;N;Y;N;N;N;NA;NA;NA;NA;NA;NA;NA;NA;NA;Y;CALM;14;MALE;BLACK;5.4;160;HEA;71;996658;183424;N
7:21:00 PM;2017;September;Saturday;Based on Radio Run;O;PSB;1;CPW;N;Y;Y;N;N;NA;NA;NA;NA;Y;NA;NA;NA;NA;NA;CPW;53;MALE;BLACK;5.9;200;MED;77;994613;185927;N
7:21:00 PM;2017;December;Saturday;Based on Self Initiated;O;PSB;1;CPW;N;Y;N;N;N;NA;NA;NA;Y;NA;NA;NA;NA;NA;NA;PERSON FLED;19;MALE;BLACK;5.8;150;THN;79;995262;190791;N
7:21:00 PM;2017;May;Wednesday;Based on Radio Run;I;PSB;0;GRAND LARCENY AUTO;Y;Y;Y;Y;N;NA;Y;NA;NA;Y;NA;NA;NA;NA;NA;GRAND LARCENY AUTO;20;MALE;BLACK;6.2;180;MED;105;1052693;187158;N
7:21:00 PM;2017;May;Wednesday;Based on Radio Run;I;PSB;0;GRAND LARCENY AUTO;Y;Y;Y;Y;N;NA;NA;NA;NA;Y;NA;NA;NA;NA;NA;GRAND LARCENY AUTO;18;MALE;BLACK;5.1;185;MED;105;1052693;187158;N
7:21:00 PM;2017;May;Wednesday;Based on Radio Run;I;PSB;0;GRAND LARCENY AUTO;Y;Y;Y;Y;N;NA;NA;NA;NA;Y;NA;NA;NA;NA;NA;GRAND LARCENY AUTO;18;MALE;BLACK;5.1;185;MED;105;1052693;187158;N
7:21:00 PM;2017;May;Wednesday;Based on Radio Run;I;PSB;0;GRAND LARCENY AUTO;Y;Y;Y;Y;N;NA;NA;NA;NA;Y;NA;NA;NA;NA;NA;GRAND LARCENY AUTO;17;MALE;BLACK;5.7;160;MED;105;1052693;187158;N
7:20:00 PM;2017;February;Saturday;Based on Radio Run;I;PSB;0;BURGLARY;N;Y;N;N;N;NA;NA;NA;NA;NA;NA;NA;NA;Y;NA;BURGLARY;27;MALE;BLACK;6.2;155;THN;14;986013;214256;N
7:20:00 PM;2017;February;Saturday;Based on Radio Run;I;PSB;1;BURGLARY;N;Y;N;N;N;NA;NA;NA;NA;Y;NA;NA;NA;Y;Y;CALM;27;MALE;BLACK;6.2;155;THN;14;985764;213806;N
7:20:00 PM;2017;March;Saturday;Based on Radio Run;NA;PSB;2;PETIT LARCENY;N;Y;N;N;N;NA;NA;NA;NA;Y;NA;NA;NA;NA;Y;PETIT LARCENY;16;MALE;WHITE HISPANIC;5.8;165;THN;19;995898;219588;N
7:20:00 PM;2017;March;Saturday;Based on Radio Run;NA;PSB;2;PETIT LARCENY;N;Y;N;N;N;NA;NA;NA;NA;Y;NA;NA;NA;NA;Y;PETIT LARCENY;18;MALE;BLACK;5.1;175;THN;19;995898;219588;N
7:20:00 PM;2017;March;Saturday;Based on Radio Run;NA;PSB;2;PETIT LARCENY;N;Y;N;N;N;NA;NA;NA;NA;Y;NA;NA;NA;NA;Y;PETIT LARCENY;NA;MALE;WHITE;6;200;HEA;19;995898;219588;N
7:20:00 PM;2017;March;Saturday;Based on Radio Run;NA;PSB;2;PETIT LARCENY;N;Y;N;N;N;NA;NA;NA;NA;Y;NA;NA;NA;NA;Y;PETIT LARCENY;16;MALE;NA;5.7;150;THN;19;995898;219588;N
7:20:00 PM;2017;March;Saturday;Based on Radio Run;NA;PSB;2;PETIT LARCENY;N;Y;N;N;N;NA;NA;NA;NA;Y;NA;NA;NA;NA;Y;PETIT LARCENY;19;MALE;BLACK;6.1;215;MED;19;995898;219588;N
7:20:00 PM;2017;February;Saturday;Based on Self Initiated;NA;PSB;2;GRAND LARCENY AUTO;Y;N;Y;Y;Y;NA;NA;NA;NA;NA;NA;NA;NA;Y;NA;GRAND LARCENY AUTO;34;MALE;WHITE HISPANIC;5.5;185;MED;23;999812;227534;Y
7:20:00 PM;2017;May;Sunday;Based on Radio Run;NA;PSB;1;PETIT LARCENY;N;Y;Y;Y;N;NA;NA;NA;NA;NA;NA;NA;NA;Y;NA;VERY RELAXED;42;MALE;BLACK;5.7;150;THN;33;1000772;243594;N
7:20:00 PM;2017;June;Friday;Based on C/W on Scene;O;PSB;1;PETIT LARCENY;N;Y;N;N;N;NA;NA;NA;NA;Y;NA;NA;NA;NA;NA;PETIT LARCENY;20;MALE;BLACK;5.11;145;THN;42;1010059;239344;N
7:20:00 PM;2017;April;Tuesday;Based on Radio Run;NA;Housing;0;CPW;N;Y;Y;N;N;Y;NA;NA;NA;Y;NA;NA;NA;NA;Y;CPW;37;MALE;WHITE HISPANIC;5.3;140;MED;NA;NA;NA;N
7:20:00 PM;2017;August;Tuesday;Based on C/W on Scene;O;PSB;0;AUTO STRIPPIG;N;Y;Y;Y;N;Y;NA;NA;NA;NA;NA;NA;NA;Y;NA;AUTO STRIPPIG;27;MALE;BLACK;6.2;185;THN;44;1006490;244533;N
7:20:00 PM;2017;October;Monday;Based on Radio Run;NA;PSB;0;CRIMINAL SALE OF CONTROLLED SUBSTANCE;N;Y;N;N;N;NA;NA;NA;NA;Y;NA;NA;NA;Y;NA;CRIMINAL SALE OF CONTROLLED SUBSTANCE;NA;MALE;BLACK;6.2;200;MED;44;1009713;244297;N
7:20:00 PM;2017;May;Sunday;Based on C/W on Scene;O;PSB;1;MENACING;Y;Y;Y;N;N;NA;NA;NA;NA;Y;NA;NA;NA;NA;Y;MENACING;52;FEMALE;WHITE HISPANIC;5.6;140;THN;46;1006386;250022;Y
7:20:00 PM;2017;September;Wednesday;Based on Self Initiated;NA;PSB;0;OTHER;Y;Y;N;N;Y;NA;NA;NA;NA;NA;NA;NA;NA;Y;NA;OTHER;24;MALE;WHITE HISPANIC;5.7;NA;(nu;52;1014058;255845;N
7:20:00 PM;2017;April;Thursday;Based on C/W on Scene;NA;PSB;1;PETIT LARCENY;N;Y;Y;Y;Y;NA;NA;NA;NA;Y;NA;NA;NA;NA;Y;PETIT LARCENY;28;MALE;WHITE;6.3;200;MED;61;995590;160930;Y
7:20:00 PM;2017;November;Saturday;Based on Self Initiated;O;PSB;2;RAPE;Y;N;N;Y;Y;NA;NA;NA;NA;Y;NA;NA;NA;NA;Y;RAPE;31;MALE;WHITE;5.8;230;HEA;62;984397;157103;N
7:20:00 PM;2017;June;Tuesday;Based on Radio Run;O;PSB;2;CPW;N;N;Y;N;N;Y;NA;NA;NA;Y;NA;NA;NA;NA;NA;IRRITATED;26;MALE;BLACK;5.1;160;THN;67;1001254;172160;N
7:20:00 PM;2017;October;Sunday;Based on Radio Run;I;PSB;1;CPW;Y;N;Y;Y;N;Y;NA;NA;Y;Y;NA;NA;NA;NA;Y;SWEATING, AGRAVATED;43;MALE;BLACK;5.11;NA;THN;75;1014788;182868;N
7:20:00 PM;2017;November;Thursday;Based on Self Initiated;O;Housing;1;CPW;N;N;Y;N;N;NA;NA;NA;NA;Y;NA;NA;NA;NA;Y;CPW;30;MALE;BLACK;NA;180;MED;77;1001719;185340;N
7:20:00 PM;2017;February;Monday;Based on Radio Run;O;PSB;1;ROBBERY;N;Y;Y;Y;N;Y;NA;NA;NA;Y;NA;NA;NA;NA;Y;ROBBERY;14;MALE;WHITE;5.8;140;THN;84;986833;191163;N
7:20:00 PM;2017;January;Friday;Based on Radio Run;O;PSB;0;GRAND LARCENY;N;Y;N;N;N;NA;NA;NA;NA;NA;NA;NA;NA;Y;NA;GRAND LARCENY;24;MALE;BLACK;6.3;170;THN;90;1001553;194951;N
